anchor,mse
12711,158.7531280517578
12712,165.35589599609375
12713,145.09298706054688
12714,156.92005920410156
12715,155.8832244873047
12716,172.05841064453125
12717,175.9787139892578
12718,185.024658203125
12719,196.9353790283203
12720,201.52056884765625
12721,187.4630126953125
12722,204.04986572265625
12723,192.7932586669922
12724,174.2535400390625
12725,177.6279296875
12726,212.2801055908203
12727,203.3972930908203
12728,247.7503662109375
12729,233.02760314941406
12730,179.36346435546875
12731,183.67616271972656
12732,205.4409637451172
12733,190.0580291748047
12734,218.6090545654297
12735,192.76063537597656
12736,166.1456298828125
12737,167.48590087890625
12738,154.04969787597656
12739,145.8802490234375
12740,134.32598876953125
12741,139.5320281982422
12742,122.2654800415039
12743,129.19700622558594
12744,134.10423278808594
12745,144.72813415527344
12746,150.8390350341797
12747,99.80916595458984
12748,116.75302124023438
12749,120.4117431640625
12750,106.3266830444336
12751,127.6998519897461
12752,145.0033416748047
12753,161.27049255371094
12754,152.84934997558594
12755,157.9747314453125
12756,180.4198455810547
12757,205.2841796875
12758,218.7969512939453
12759,195.33563232421875
12760,183.4102020263672
12761,216.9092254638672
12762,212.16111755371094
12763,184.0832061767578
12764,145.3848419189453
12765,142.60594177246094
12766,128.9997100830078
12767,136.77337646484375
12768,120.98921966552734
12769,118.32608795166016
12770,148.8142547607422
12771,154.8311767578125
12772,140.6831817626953
12773,151.62757873535156
12774,152.84579467773438
12775,152.6238555908203
12776,148.5030059814453
12777,151.4609832763672
12778,155.81993103027344
12779,157.30873107910156
12780,177.6982879638672
12781,164.90257263183594
12782,170.17666625976562
12783,194.0236053466797
12784,196.06280517578125
12785,197.70416259765625
12786,197.9154510498047
12787,218.2831573486328
12788,222.02711486816406
12789,233.5024871826172
12790,219.3542938232422
12791,235.24317932128906
12792,229.31651306152344
12793,229.65769958496094
12794,226.6870880126953
12795,222.5139617919922
12796,241.9020233154297
12797,255.7026824951172
12798,229.3519744873047
12799,220.46372985839844
12800,200.6929473876953
12801,209.22975158691406
12802,207.0163116455078
12803,196.1465301513672
12804,188.5950469970703
12805,198.8076171875
12806,192.09796142578125
12807,204.721923828125
12808,219.9445343017578
12809,216.4580841064453
12810,226.5819091796875
12811,241.6571502685547
12812,249.7274169921875
12813,267.7985534667969
12814,251.140380859375
12815,257.7589111328125
12816,258.4317626953125
12817,264.9067077636719
12818,174.9844970703125
12819,190.88194274902344
12820,139.8751983642578
12821,165.9755401611328
12822,152.6387176513672
12823,132.56724548339844
12824,150.98768615722656
12825,147.08641052246094
12826,146.70286560058594
12827,148.98944091796875
12828,146.95567321777344
12829,153.3798065185547
12830,150.18739318847656
12831,133.28611755371094
12832,151.66578674316406
12833,128.2738800048828
12834,139.67333984375
12835,182.772705078125
12836,264.0925598144531
12837,310.63812255859375
12838,261.8154602050781
12839,240.462646484375
12840,230.39051818847656
12841,217.98680114746094
12842,231.5940399169922
12843,243.4071044921875
12844,237.1553497314453
12845,234.5015411376953
12846,226.7313690185547
12847,236.82110595703125
12848,234.4456329345703
12849,237.5738067626953
12850,234.34698486328125
12851,242.96083068847656
12852,247.6764373779297
12853,300.173095703125
12854,313.1875305175781
12855,317.7947692871094
12856,264.7345886230469
12857,295.7104797363281
12858,295.02813720703125
12859,297.0295104980469
12860,237.44480895996094
12861,263.6733703613281
12862,244.2978515625
12863,250.7571563720703
12864,263.5864562988281
12865,262.03564453125
12866,256.8556213378906
12867,246.07464599609375
12868,251.2305908203125
12869,238.17311096191406
12870,257.1543273925781
12871,243.3654022216797
12872,393.2959289550781
12873,560.1854858398438
12874,612.2703247070312
12875,625.5578002929688
12876,588.746826171875
12877,619.322509765625
12878,615.2540893554688
12879,613.7015991210938
12880,639.5438842773438
12881,654.2799682617188
12882,611.1990356445312
12883,504.1726379394531
12884,531.943359375
12885,529.7201538085938
12886,486.9209899902344
12887,514.673828125
12888,531.143310546875
12889,540.8281860351562
12890,520.6985473632812
12891,510.5167236328125
12892,504.4353942871094
12893,500.1009216308594
12894,509.7677307128906
12895,521.5161743164062
12896,596.6950073242188
12897,670.111572265625
12898,891.7490234375
12899,1171.4144287109375
12900,1187.187744140625
12901,1136.5706787109375
12902,1112.2291259765625
12903,1139.0013427734375
12904,1155.2015380859375
12905,1190.190673828125
12906,1188.7901611328125
12907,1210.05712890625
12908,1319.1531982421875
12909,1332.9437255859375
12910,1374.4735107421875
12911,1429.0245361328125
12912,1409.759765625
12913,1388.79541015625
12914,1405.3939208984375
12915,1481.1363525390625
12916,1669.3204345703125
12917,1614.8092041015625
12918,1666.6151123046875
12919,1606.8883056640625
12920,1013.7189331054688
12921,860.22412109375
12922,938.6862182617188
12923,992.3775024414062
12924,1058.3729248046875
12925,1074.4365234375
12926,1017.3713989257812
12927,1049.7606201171875
12928,1100.076416015625
12929,1241.1195068359375
12930,1331.0372314453125
12931,1351.4014892578125
12932,1466.3038330078125
12933,1543.4691162109375
12934,1499.8802490234375
12935,1524.9010009765625
12936,1725.89794921875
12937,1771.0198974609375
12938,1964.5966796875
