anchor,mse
12726,184.3345184326172
12727,182.3937530517578
12728,205.194091796875
12729,202.8226776123047
12730,165.97605895996094
12731,180.7912139892578
12732,192.9249267578125
12733,194.5361785888672
12734,204.53997802734375
12735,196.21226501464844
12736,174.2388153076172
12737,179.9712677001953
12738,169.85800170898438
12739,156.6201171875
12740,126.4864730834961
12741,117.9113540649414
12742,120.55474853515625
12743,129.27565002441406
12744,121.64539337158203
12745,156.55589294433594
12746,136.5728759765625
12747,103.93643951416016
12748,107.2097396850586
12749,125.625732421875
12750,96.74947357177734
12751,118.60613250732422
12752,140.76087951660156
12753,143.861328125
12754,153.80572509765625
12755,151.23231506347656
12756,171.54193115234375
12757,197.66546630859375
12758,178.90496826171875
12759,168.13258361816406
12760,168.47340393066406
12761,185.0639190673828
12762,204.33604431152344
12763,175.4239959716797
12764,157.252685546875
12765,145.70640563964844
12766,130.78781127929688
12767,123.35721588134766
12768,113.96527099609375
12769,108.44110870361328
12770,129.97174072265625
12771,147.3704833984375
12772,116.78369140625
12773,126.44670867919922
12774,136.27780151367188
12775,155.6053009033203
12776,162.97317504882812
12777,152.37705993652344
12778,155.3797149658203
12779,154.3085479736328
12780,175.9981689453125
12781,173.2236785888672
12782,175.0004119873047
12783,182.61830139160156
12784,194.1746826171875
12785,192.645263671875
12786,189.83790588378906
12787,199.0137481689453
12788,209.3451690673828
12789,225.7697296142578
12790,221.2034149169922
12791,225.5786590576172
12792,213.6709747314453
12793,214.35821533203125
12794,223.6463623046875
12795,217.3095245361328
12796,224.69139099121094
12797,243.06842041015625
12798,231.91749572753906
12799,219.2510528564453
12800,195.8275604248047
12801,203.2484130859375
12802,205.074462890625
12803,194.6689453125
12804,194.55633544921875
12805,203.813232421875
12806,190.3445587158203
12807,196.53123474121094
12808,213.74560546875
12809,207.496826171875
12810,212.1909637451172
12811,227.02528381347656
12812,230.6072235107422
12813,252.59852600097656
12814,230.0382080078125
12815,230.5634307861328
12816,248.15533447265625
12817,263.0885009765625
12818,188.42431640625
12819,185.4557647705078
12820,140.94224548339844
12821,158.0763702392578
12822,152.83837890625
12823,143.4984588623047
12824,138.6217041015625
12825,141.28643798828125
12826,145.5937957763672
12827,144.29498291015625
12828,152.37095642089844
12829,140.3058624267578
12830,135.90821838378906
12831,120.93973541259766
12832,135.84112548828125
12833,134.31964111328125
12834,137.3690948486328
12835,183.58380126953125
12836,259.68499755859375
12837,278.9337158203125
12838,252.25547790527344
12839,230.6111297607422
12840,238.72607421875
12841,233.1641845703125
12842,231.11468505859375
12843,229.2622833251953
12844,233.4267578125
12845,242.62599182128906
12846,237.42054748535156
12847,238.921142578125
12848,224.5304718017578
12849,229.778564453125
12850,227.8044891357422
12851,236.46726989746094
12852,228.1897735595703
12853,270.10662841796875
12854,279.7236633300781
12855,308.2519836425781
12856,256.9873046875
12857,278.33343505859375
12858,282.6720886230469
12859,279.2357482910156
12860,237.525634765625
12861,272.3976745605469
12862,265.2829895019531
12863,278.0612487792969
12864,266.8197326660156
12865,264.1317138671875
12866,264.3726501464844
12867,261.70147705078125
12868,246.9632568359375
12869,256.8992004394531
12870,271.0154724121094
12871,239.9844207763672
12872,392.5714416503906
12873,565.4028930664062
12874,618.2017211914062
12875,615.5215454101562
12876,596.4291381835938
12877,594.7932739257812
12878,597.0963134765625
12879,607.2316284179688
12880,636.9450073242188
12881,638.5167846679688
12882,608.5651245117188
12883,536.19873046875
12884,613.5505981445312
12885,567.4595336914062
12886,524.1558227539062
12887,539.763916015625
12888,534.6831665039062
12889,549.6669311523438
12890,543.8034057617188
12891,551.1112060546875
12892,514.69384765625
12893,502.2229919433594
12894,478.9972229003906
12895,509.7080993652344
12896,614.7911987304688
12897,679.81298828125
12898,906.996337890625
12899,1129.8861083984375
12900,1104.8067626953125
12901,1060.3729248046875
12902,1058.240478515625
12903,1054.0426025390625
12904,1048.4195556640625
12905,1082.0107421875
12906,1095.3568115234375
12907,1174.9158935546875
12908,1271.5355224609375
12909,1304.3255615234375
12910,1386.3038330078125
12911,1408.6573486328125
12912,1369.8741455078125
12913,1394.8717041015625
12914,1399.3570556640625
12915,1472.16357421875
12916,1652.7100830078125
12917,1649.98095703125
12918,1714.1578369140625
12919,1612.0230712890625
12920,947.027099609375
12921,822.2133178710938
12922,851.236083984375
12923,877.4755859375
12924,901.6705932617188
12925,1039.9779052734375
12926,1002.0305786132812
12927,1040.7470703125
12928,1074.4033203125
12929,1264.3353271484375
12930,1380.3265380859375
12931,1431.9761962890625
12932,1477.2789306640625
12933,1557.138671875
12934,1527.8316650390625
12935,1514.232421875
12936,1653.3414306640625
12937,1651.0836181640625
12938,1842.5377197265625
12939,1671.5875244140625
12940,1736.0263671875
12941,1764.3203125
12942,1668.2099609375
12943,1663.67431640625
12944,1433.6748046875
12945,1058.9876708984375
12946,819.18310546875
12947,873.3290405273438
12948,815.3242797851562
12949,737.5744018554688
12950,724.7056274414062
12951,773.1858520507812
12952,828.859375
12953,845.8386840820312
12954,832.291748046875
12955,774.8889770507812
12956,737.7208862304688
12957,745.1246948242188
12958,763.9342651367188
12959,763.2539672851562
12960,721.8561401367188
12961,758.1290893554688
12962,769.5825805664062
12963,704.2481079101562
12964,723.3204956054688
12965,657.0570068359375
12966,651.0285034179688
12967,682.3536376953125
12968,636.0317993164062
12969,625.3388061523438
12970,634.1148071289062
12971,649.217041015625
12972,690.1066284179688
12973,705.7304077148438
12974,661.6609497070312
12975,833.6644897460938
12976,796.1990356445312
12977,780.749755859375
12978,600.6566772460938
12979,608.713623046875
12980,623.9839477539062
12981,704.064208984375
12982,795.314208984375
12983,942.8438110351562
12984,1111.3770751953125
12985,930.6159057617188
12986,1303.2138671875
12987,1137.0753173828125
12988,737.3603515625
12989,645.0286254882812
12990,593.657958984375
12991,518.6102905273438
12992,566.5202026367188
12993,473.3951721191406
12994,512.7636108398438
12995,616.3911743164062
12996,859.7219848632812
12997,614.954345703125
12998,673.9618530273438
12999,531.32666015625
13000,473.4184875488281
13001,440.7336120605469
13002,514.6477661132812
13003,430.7557678222656
13004,508.2218017578125
13005,501.324951171875
13006,496.6363830566406
13007,433.5174560546875
13008,412.2545471191406
13009,398.1801452636719
13010,377.2173767089844
13011,388.6355895996094
13012,412.3544921875
13013,420.8609924316406
13014,449.7391662597656
13015,395.7396240234375
13016,403.9273986816406
13017,479.699951171875
13018,403.0877380371094
13019,383.0691223144531
13020,363.5646057128906
13021,365.6098937988281
13022,361.8433532714844
13023,362.9996032714844
13024,331.3464050292969
13025,367.3851318359375
13026,342.6414489746094
13027,334.1355895996094
13028,360.3265686035156
13029,391.2294616699219
13030,414.295654296875
13031,370.93603515625
13032,369.4430236816406
13033,365.738037109375
13034,362.3323669433594
13035,380.66552734375
13036,384.544189453125
13037,356.4287109375
13038,381.2774658203125
13039,369.7640075683594
13040,372.5057373046875
13041,371.8910217285156
13042,350.8667907714844
13043,367.0472717285156
13044,312.20562744140625
13045,323.42742919921875
13046,329.0048522949219
13047,320.9098815917969
13048,319.0923767089844
13049,315.3156433105469
13050,310.4743347167969
13051,337.208740234375
13052,261.3630065917969
13053,220.30885314941406
13054,312.9178466796875
13055,229.78721618652344
13056,222.513916015625
13057,184.74839782714844
13058,226.0973663330078
13059,231.9427947998047
13060,235.1823272705078
13061,232.1257781982422
13062,280.51678466796875
13063,222.5556182861328
13064,196.16156005859375
13065,198.5785675048828
13066,197.5413360595703
13067,189.77960205078125
13068,175.47216796875
13069,185.4145050048828
13070,174.2122039794922
13071,184.06776428222656
13072,260.5174865722656
13073,353.4957580566406
13074,371.9201354980469
13075,365.7874450683594
13076,291.5690612792969
13077,287.4827575683594
13078,269.9615478515625
13079,284.8966064453125
13080,280.3341064453125
13081,278.4424743652344
13082,282.38275146484375
13083,294.74566650390625
13084,337.8861083984375
13085,363.3672790527344
13086,385.8363037109375
13087,420.2516174316406
13088,391.2923889160156
13089,407.48388671875
13090,415.499755859375
13091,442.089111328125
13092,457.958740234375
13093,454.3189392089844
13094,462.1529541015625
13095,467.1446838378906
13096,423.5313415527344
13097,458.319091796875
13098,402.3534851074219
13099,382.4217529296875
13100,313.1757507324219
13101,288.9554443359375
13102,243.509033203125
13103,282.7262268066406
13104,325.0384826660156
13105,291.634765625
13106,320.4400939941406
13107,340.314208984375
13108,327.97064208984375
13109,283.1180114746094
13110,408.89404296875
13111,413.1910705566406
13112,409.8445739746094
13113,430.6920471191406
13114,435.8149108886719
13115,417.1781005859375
13116,433.1162109375
13117,392.7792663574219
13118,426.3154296875
13119,376.32666015625
13120,249.4489288330078
13121,266.4731140136719
13122,292.0729675292969
13123,322.7699279785156
13124,320.6852722167969
13125,316.6982421875
13126,326.92803955078125
13127,344.48095703125
13128,327.4543151855469
13129,312.8712463378906
13130,322.4696044921875
13131,310.2034912109375
13132,237.43743896484375
13133,259.6421813964844
13134,255.16490173339844
13135,251.0882568359375
13136,275.83111572265625
13137,267.3696594238281
13138,244.79759216308594
13139,262.5523376464844
13140,258.6919860839844
13141,237.8526153564453
13142,257.1275329589844
13143,248.8287811279297
13144,250.7169647216797
13145,268.3927917480469
13146,287.0013122558594
13147,275.5504455566406
13148,291.5543518066406
13149,291.5793151855469
13150,278.178466796875
13151,251.47412109375
13152,208.5972442626953
13153,213.2760772705078
13154,207.1977996826172
13155,221.945068359375
13156,226.3291015625
13157,191.2660369873047
13158,223.95567321777344
13159,288.9244384765625
13160,184.84271240234375
13161,169.363037109375
13162,160.5911102294922
13163,178.86932373046875
13164,223.39051818847656
13165,259.8520812988281
13166,264.6182556152344
13167,254.32142639160156
13168,248.7434539794922
13169,255.7557830810547
13170,468.8382873535156
13171,239.90211486816406
13172,226.9434814453125
13173,205.13421630859375
13174,219.50929260253906
13175,220.8389434814453
13176,218.96925354003906
13177,217.42535400390625
13178,218.88758850097656
13179,213.0782928466797
13180,216.3431396484375
13181,196.646728515625
13182,222.6807403564453
13183,234.6197967529297
13184,238.3541259765625
13185,241.7527618408203
13186,238.02720642089844
13187,234.93310546875
13188,220.03016662597656
13189,239.414794921875
13190,212.47740173339844
13191,222.5150146484375
13192,225.36297607421875
13193,224.49342346191406
13194,220.1577606201172
13195,193.4622802734375
13196,209.5339813232422
13197,203.6612091064453
13198,203.391357421875
13199,221.41664123535156
13200,201.92222595214844
13201,199.71900939941406
13202,216.6923065185547
13203,251.2180938720703
13204,291.57666015625
13205,303.37518310546875
13206,295.5090637207031
13207,303.6667785644531
13208,329.30889892578125
13209,280.9816589355469
13210,291.4957580566406
13211,292.1141052246094
13212,306.3971862792969
13213,326.7935485839844
13214,235.4912567138672
13215,242.4351348876953
13216,219.139892578125
13217,233.36378479003906
13218,254.9553680419922
13219,244.64610290527344
13220,221.19956970214844
13221,280.8020324707031
13222,388.3768310546875
13223,434.3845520019531
13224,429.3374938964844
13225,487.8895568847656
13226,479.5707092285156
13227,471.1130065917969
13228,479.9071044921875
13229,439.7911071777344
13230,414.9158020019531
13231,436.419921875
13232,462.6543273925781
13233,411.7483825683594
13234,415.7735900878906
13235,425.5599060058594
13236,418.0264587402344
13237,392.8275451660156
13238,385.138916015625
13239,409.0133972167969
13240,371.4533386230469
13241,390.0643615722656
13242,410.24462890625
13243,412.828125
13244,432.5894775390625
13245,510.1197814941406
13246,607.5429077148438
13247,637.2494506835938
13248,564.06396484375
13249,671.8292846679688
13250,626.3222045898438
13251,520.5598754882812
13252,519.7213134765625
13253,526.350830078125
13254,568.4608764648438
13255,607.8234252929688
13256,609.1908569335938
13257,610.3833618164062
13258,621.720458984375
13259,602.923828125
13260,753.1416015625
13261,723.6635131835938
13262,722.228759765625
13263,739.9243774414062
13264,724.5497436523438
13265,726.2023315429688
13266,679.318115234375
13267,705.4574584960938
13268,836.9860229492188
13269,685.0636596679688
13270,582.4020385742188
13271,614.4511108398438
13272,658.2200317382812
13273,683.7677612304688
13274,684.620849609375
13275,633.4732055664062
13276,667.2864990234375
13277,713.9822387695312
13278,620.5423583984375
13279,655.6078491210938
13280,639.0830688476562
13281,725.779296875
13282,1017.1942749023438
13283,1508.5723876953125
13284,1518.87646484375
13285,1562.3895263671875
13286,1544.5067138671875
13287,1567.34765625
13288,1573.7720947265625
13289,1583.4024658203125
13290,1716.5
13291,1942.7611083984375
13292,1844.7913818359375
13293,1703.1544189453125
13294,1594.6878662109375
13295,1684.005859375
13296,1765.2071533203125
13297,1540.4388427734375
13298,1630.8060302734375
13299,1717.6612548828125
13300,1740.32861328125
13301,1691.9105224609375
13302,1748.6834716796875
13303,1759.845703125
13304,1781.7642822265625
13305,1869.8489990234375
13306,1949.4583740234375
13307,1930.33984375
13308,1719.5537109375
13309,1881.0550537109375
13310,1820.1041259765625
13311,1851.6033935546875
13312,1718.6849365234375
13313,1927.69775390625
13314,1936.64306640625
13315,1846.2073974609375
13316,1491.21875
13317,1549.7103271484375
13318,1674.9169921875
13319,1629.22998046875
13320,1596.6700439453125
13321,1577.1591796875
13322,1616.6246337890625
13323,1549.2537841796875
13324,1589.3489990234375
13325,1666.3887939453125
13326,1778.9908447265625
13327,1614.6683349609375
13328,1628.47314453125
13329,1450.3238525390625
13330,1107.7115478515625
13331,1111.059814453125
13332,1092.9735107421875
13333,1016.780517578125
13334,1081.2493896484375
13335,1051.8621826171875
13336,1103.4871826171875
13337,1131.025634765625
13338,1164.5592041015625
13339,1520.080078125
13340,988.8197631835938
13341,960.5924682617188
13342,1027.693603515625
13343,1039.0953369140625
13344,1072.43994140625
13345,1169.0240478515625
13346,1132.677490234375
13347,1056.858642578125
13348,1170.7681884765625
13349,1331.4730224609375
13350,989.031982421875
13351,1001.8826293945312
13352,978.4579467773438
13353,849.8612670898438
13354,824.1991577148438
13355,804.597900390625
13356,797.1317749023438
13357,889.8903198242188
13358,750.2501831054688
13359,768.171875
13360,825.761962890625
13361,748.8009643554688
13362,746.79931640625
13363,795.7877807617188
13364,761.45849609375
13365,701.2369995117188
13366,676.4094848632812
13367,738.0532836914062
13368,932.16943359375
13369,736.868896484375
13370,746.7987670898438
13371,648.34130859375
13372,777.4006958007812
13373,712.1689453125
13374,707.5040893554688
13375,762.09716796875
13376,952.8019409179688
13377,1192.864990234375
13378,808.7550659179688
13379,642.7942504882812
13380,559.6422729492188
13381,542.1578369140625
13382,521.597412109375
13383,521.6528930664062
13384,554.6549682617188
13385,576.09375
13386,629.1347045898438
13387,676.5868530273438
13388,713.768798828125
13389,871.7188110351562
13390,716.64306640625
13391,581.921875
13392,535.6484375
13393,512.201904296875
13394,521.137451171875
13395,585.9485473632812
13396,857.6830444335938
13397,811.4230346679688
13398,508.502685546875
13399,397.5684509277344
13400,331.52105712890625
13401,264.1118469238281
13402,299.4422607421875
13403,303.223876953125
13404,247.04681396484375
13405,218.5967254638672
13406,227.0265350341797
13407,242.4420928955078
13408,198.30604553222656
13409,166.54791259765625
13410,162.21730041503906
13411,123.20098876953125
13412,96.447021484375
13413,94.35235595703125
13414,91.40862274169922
13415,85.19010162353516
13416,92.82625579833984
13417,103.53094482421875
13418,113.05175018310547
13419,120.93680572509766
13420,108.18539428710938
13421,105.46585083007812
13422,94.21875762939453
13423,115.8956069946289
13424,118.71206665039062
13425,131.4810333251953
13426,118.51244354248047
13427,118.62789916992188
13428,120.71368408203125
13429,136.06776428222656
13430,130.82040405273438
13431,139.25311279296875
13432,144.06248474121094
13433,147.26695251464844
13434,147.35169982910156
13435,156.0873565673828
13436,158.7285919189453
13437,155.9113006591797
13438,159.04124450683594
13439,167.53944396972656
13440,164.83543395996094
13441,170.30616760253906
13442,182.2437744140625
13443,181.1925048828125
13444,196.2076416015625
13445,258.6761169433594
13446,273.0811462402344
13447,301.7936096191406
13448,317.5307312011719
13449,373.1927795410156
13450,373.3039855957031
13451,326.6324157714844
13452,254.1206817626953
13453,225.7170867919922
13454,273.9387512207031
13455,290.9924011230469
13456,300.0703430175781
13457,314.9833679199219
13458,314.79345703125
13459,298.4002685546875
13460,292.4751281738281
13461,328.468017578125
13462,355.5794372558594
13463,328.2226867675781
13464,272.0619201660156
13465,297.9132995605469
13466,325.3428955078125
13467,335.10015869140625
13468,350.6726379394531
13469,317.1917724609375
13470,324.04449462890625
13471,216.0850830078125
13472,216.00889587402344
13473,237.06556701660156
13474,265.68402099609375
13475,265.7644348144531
13476,184.8330841064453
13477,192.4102325439453
13478,191.8441925048828
13479,220.38124084472656
13480,267.3263244628906
13481,305.9968566894531
13482,230.28367614746094
13483,260.4197692871094
13484,271.7361145019531
13485,303.0240478515625
13486,335.27703857421875
13487,256.8493957519531
13488,271.41571044921875
13489,288.5152587890625
13490,251.84242248535156
13491,197.8265838623047
13492,171.4307403564453
13493,169.61529541015625
13494,150.15464782714844
13495,135.5580291748047
13496,122.55096435546875
