anchor,mse
12631,531.300048828125
12632,551.8759155273438
12633,531.3212280273438
12634,520.154296875
12635,528.6578979492188
12636,632.9994506835938
12637,594.2250366210938
12638,633.2825317382812
12639,565.8953857421875
12640,512.6088256835938
12641,528.5097045898438
12642,522.056884765625
12643,562.9449462890625
12644,502.0196838378906
12645,585.4119873046875
12646,609.5380859375
12647,577.6710815429688
12648,576.9345703125
12649,590.4614868164062
12650,582.4551391601562
12651,544.2625122070312
12652,537.5155639648438
12653,613.9207153320312
12654,863.6531372070312
12655,691.973388671875
12656,744.88134765625
12657,751.92724609375
12658,924.6140747070312
12659,794.4869995117188
12660,835.6799926757812
12661,792.91357421875
12662,792.8820190429688
12663,772.54345703125
12664,491.912109375
12665,491.8633728027344
12666,505.4847106933594
12667,408.4669494628906
12668,450.66552734375
12669,486.7422180175781
12670,433.37548828125
12671,562.6641845703125
12672,404.6668701171875
12673,394.205322265625
12674,435.8065490722656
12675,547.1183471679688
12676,341.1001892089844
12677,298.5601501464844
12678,330.3972473144531
12679,293.85009765625
12680,262.3016052246094
12681,381.0453186035156
12682,322.7849426269531
12683,309.97711181640625
12684,380.4271545410156
12685,210.67124938964844
12686,207.3388214111328
12687,174.2678985595703
12688,220.5736846923828
12689,211.4226531982422
12690,170.0488739013672
12691,156.0154571533203
12692,167.3898162841797
12693,197.01019287109375
12694,176.3535919189453
12695,168.1759033203125
12696,174.8845977783203
12697,144.25157165527344
12698,147.85498046875
12699,182.08326721191406
12700,173.6488494873047
12701,198.52793884277344
12702,199.42401123046875
12703,158.53904724121094
12704,186.86875915527344
12705,208.09239196777344
12706,186.619384765625
12707,180.4765167236328
12708,163.71527099609375
12709,155.6879119873047
12710,154.15667724609375
12711,155.20802307128906
12712,163.97581481933594
12713,160.57569885253906
12714,182.7685546875
12715,167.70704650878906
12716,206.3333282470703
12717,196.50189208984375
12718,177.2263946533203
12719,183.40614318847656
12720,172.1890869140625
12721,186.5210418701172
12722,203.62327575683594
12723,202.5197296142578
12724,184.68394470214844
12725,171.1528778076172
12726,224.62635803222656
12727,233.501708984375
12728,240.9525146484375
12729,212.8549041748047
12730,210.6943359375
12731,193.6992645263672
12732,204.1101837158203
12733,180.6431427001953
12734,205.7814178466797
12735,189.66552734375
12736,153.33384704589844
12737,150.996826171875
12738,148.19259643554688
12739,149.64564514160156
12740,125.87911224365234
12741,128.27967834472656
12742,119.70819854736328
12743,134.7046356201172
12744,132.08697509765625
12745,146.0640106201172
12746,153.95132446289062
12747,110.98819732666016
12748,123.7371826171875
12749,135.25408935546875
12750,103.50867462158203
12751,112.82144165039062
12752,146.88026428222656
12753,163.6218719482422
12754,183.4164276123047
12755,162.79959106445312
12756,224.92340087890625
12757,279.4150085449219
12758,237.5491485595703
12759,178.93701171875
12760,170.60992431640625
12761,188.55126953125
12762,172.1146697998047
12763,138.89002990722656
12764,144.76170349121094
12765,155.76612854003906
12766,152.4495086669922
12767,134.6109161376953
12768,120.96536254882812
12769,115.28121185302734
12770,152.1251220703125
12771,159.20716857910156
12772,135.87310791015625
12773,153.52932739257812
12774,150.05311584472656
12775,150.7390899658203
12776,144.98245239257812
12777,149.29393005371094
12778,159.17333984375
12779,161.78053283691406
12780,188.71453857421875
12781,176.54722595214844
12782,172.3804168701172
12783,186.8600311279297
12784,204.491943359375
12785,205.3331756591797
12786,201.7575225830078
12787,215.56365966796875
12788,204.46156311035156
12789,227.53163146972656
12790,235.1534423828125
12791,223.07640075683594
12792,210.0110626220703
12793,217.26756286621094
12794,231.4540557861328
12795,225.339599609375
12796,227.336669921875
12797,267.9468078613281
12798,231.158447265625
12799,224.4996337890625
12800,201.00950622558594
12801,199.27137756347656
12802,196.4828338623047
12803,198.3895263671875
12804,205.2887725830078
12805,210.6474609375
12806,185.4310302734375
12807,187.5914306640625
12808,201.3206024169922
12809,207.74949645996094
12810,271.30767822265625
12811,214.8505401611328
12812,241.02557373046875
12813,322.8180236816406
12814,243.0504150390625
12815,249.90257263183594
12816,267.9281921386719
12817,257.6056823730469
12818,186.7609100341797
12819,188.653564453125
12820,143.3262176513672
12821,153.72889709472656
12822,160.9077911376953
12823,145.8772735595703
12824,146.2274627685547
12825,155.6267852783203
12826,138.31741333007812
12827,141.6139678955078
12828,146.302734375
12829,157.2106170654297
12830,152.77734375
12831,134.17645263671875
12832,140.09405517578125
12833,136.7976837158203
12834,149.042724609375
12835,191.85890197753906
12836,284.13665771484375
12837,307.3468322753906
12838,273.0086669921875
12839,244.8237762451172
12840,251.4447021484375
12841,251.28834533691406
12842,274.0806579589844
12843,252.1691436767578
12844,250.9632568359375
12845,238.6060333251953
12846,240.1181182861328
12847,253.9366912841797
12848,245.95188903808594
12849,244.15179443359375
12850,250.1590118408203
12851,250.2574920654297
12852,264.4356689453125
12853,309.0015563964844
12854,332.4139404296875
12855,330.27197265625
12856,280.814453125
12857,285.9593811035156
12858,266.6938171386719
12859,289.8874816894531
12860,250.0083465576172
12861,257.31591796875
12862,253.7638702392578
12863,256.9369201660156
12864,263.1909484863281
12865,261.7426452636719
12866,252.75538635253906
12867,254.30250549316406
12868,260.4685363769531
12869,249.4699249267578
12870,247.254150390625
12871,231.9320526123047
12872,400.4131164550781
12873,578.062255859375
12874,628.6236572265625
12875,638.3906860351562
12876,584.607666015625
12877,601.5180053710938
12878,601.4766845703125
12879,606.1442260742188
12880,633.241455078125
12881,633.60546875
12882,598.5497436523438
12883,499.4830322265625
12884,602.3513793945312
12885,542.0333862304688
12886,566.8601684570312
12887,661.5008544921875
12888,703.7411499023438
12889,666.851806640625
12890,617.7921752929688
12891,536.3782348632812
12892,495.5048522949219
12893,538.4423217773438
12894,540.6858520507812
12895,576.8521118164062
12896,617.916748046875
12897,670.1973266601562
12898,899.1555786132812
12899,1157.8968505859375
12900,1128.4365234375
12901,1128.9561767578125
12902,1068.1036376953125
12903,1060.0386962890625
12904,1098.3289794921875
12905,1146.1011962890625
12906,1212.0439453125
12907,1186.3709716796875
12908,1327.3565673828125
12909,1382.0450439453125
12910,1285.6907958984375
12911,1401.24658203125
12912,1308.6346435546875
12913,1369.9619140625
12914,1398.6982421875
12915,1472.32763671875
12916,1570.8404541015625
12917,1572.8148193359375
12918,1709.0657958984375
12919,1639.4632568359375
12920,908.4695434570312
12921,905.37646484375
12922,911.3370971679688
12923,892.410400390625
12924,872.6542358398438
12925,864.8106079101562
12926,849.1705932617188
12927,886.4763793945312
12928,961.3086547851562
12929,1027.5064697265625
12930,1103.3975830078125
12931,1117.6312255859375
12932,1097.6282958984375
12933,1127.7550048828125
12934,1383.6015625
12935,1406.9427490234375
12936,1566.17578125
12937,1504.0911865234375
12938,1797.8682861328125
12939,1576.4830322265625
12940,1590.2491455078125
12941,1689.9681396484375
12942,1638.2686767578125
12943,1621.8189697265625
12944,1359.3389892578125
12945,1068.0386962890625
12946,808.31982421875
12947,744.3098754882812
12948,731.1384887695312
12949,725.4767456054688
12950,771.3359375
12951,811.958251953125
12952,828.4313354492188
12953,855.4519653320312
12954,802.912109375
12955,753.3425903320312
12956,771.9684448242188
12957,726.3528442382812
12958,687.2194213867188
12959,688.1633911132812
12960,744.591552734375
12961,799.0894165039062
12962,812.8193359375
12963,743.3671875
12964,761.5921020507812
12965,645.4901733398438
12966,624.874267578125
12967,667.3889770507812
12968,575.4749755859375
12969,630.5949096679688
12970,664.0974731445312
12971,688.59375
12972,671.705322265625
12973,693.6619262695312
12974,653.4409790039062
12975,779.8844604492188
12976,732.4224243164062
12977,729.8427734375
12978,564.5336303710938
12979,779.8428344726562
12980,786.8370971679688
12981,692.817138671875
12982,716.2443237304688
12983,792.5587768554688
12984,851.6293334960938
12985,875.01513671875
12986,974.9285278320312
12987,736.1541137695312
12988,741.44091796875
12989,456.646240234375
12990,577.4341430664062
12991,550.8087768554688
12992,662.7882690429688
12993,467.7307434082031
12994,466.7325439453125
12995,523.7633666992188
12996,586.3101806640625
12997,575.2357788085938
12998,622.28466796875
12999,512.6129150390625
13000,287.8761291503906
13001,294.5161437988281
13002,389.2347106933594
13003,414.1648254394531
13004,482.33642578125
13005,485.7132873535156
13006,487.4579772949219
13007,445.1629943847656
13008,410.3941955566406
13009,423.2630615234375
13010,402.2345275878906
13011,364.6770935058594
13012,375.9747619628906
13013,378.3981018066406
13014,428.4408264160156
13015,410.0141906738281
13016,455.3406677246094
13017,520.0392456054688
13018,448.3566589355469
13019,439.9651794433594
13020,405.5793151855469
13021,443.680908203125
13022,361.0046081542969
13023,368.9134216308594
13024,334.8027038574219
13025,364.2652893066406
13026,373.4732360839844
13027,381.7021789550781
13028,389.604248046875
13029,443.40869140625
13030,401.6493835449219
13031,381.5140380859375
13032,365.5605773925781
13033,361.599365234375
13034,389.1495666503906
13035,429.7227478027344
13036,415.8382873535156
13037,423.04443359375
13038,444.23095703125
13039,400.1820068359375
13040,389.4882507324219
13041,364.9410705566406
13042,329.065185546875
13043,369.2781982421875
13044,312.81207275390625
13045,306.69061279296875
13046,314.9973449707031
13047,316.2863464355469
13048,305.39532470703125
13049,305.7575988769531
13050,344.6651306152344
13051,357.6976623535156
13052,295.5562438964844
13053,278.2232666015625
13054,531.0952758789062
13055,332.5984802246094
13056,320.41876220703125
13057,274.1259460449219
13058,241.3858184814453
13059,267.373779296875
13060,246.1830596923828
13061,286.0319519042969
13062,375.03369140625
13063,273.352783203125
13064,214.5107879638672
13065,222.5746612548828
13066,237.4808807373047
13067,200.3001708984375
13068,188.9320526123047
13069,195.8399658203125
13070,162.72882080078125
13071,167.11402893066406
13072,251.75396728515625
13073,339.2575378417969
13074,350.19384765625
13075,349.9755859375
13076,316.01116943359375
13077,327.9960021972656
13078,270.1903381347656
13079,295.33221435546875
13080,321.6720275878906
13081,328.6806945800781
13082,292.6191711425781
13083,300.55133056640625
13084,381.221435546875
13085,413.8010559082031
13086,376.86962890625
13087,361.9400939941406
