epoch,train_loss,validation_loss,learning_rate,epoch_runtime_sec,best_validation_loss,patience_state,allocated_bytes,reserved_bytes,projection_gradient_norm_max_so_far,projection_gradient_nonfinite_batches,projection_weight_norm,projection_weight_update_norm,projected_text_mean,projected_text_std,projected_text_variance
1,0.8648413530135729,0.3839396834373474,0.0001,4.5255351066589355,0.3839396834373474,0,621050368,882900992,17.023314998241418,2,6.8697004318237305,0.6573918461799622,0.5417850017547607,1.9591940641403198,3.8384416103363037
2,0.8285567347543785,0.3822527527809143,0.0001,4.489869117736816,0.3822527527809143,0,621050368,882900992,17.023314998241418,2,6.968094348907471,1.3506836891174316,0.1468522548675537,2.268376111984253,5.145530700683594
3,0.7924961165850422,0.3918953835964203,0.0001,4.542611360549927,0.3822527527809143,1,621050368,882900992,29.020584882838037,3,7.1006293296813965,1.9368345737457275,-0.6089594960212708,1.8755464553833008,3.517674684524536
4,0.7526394806532974,0.4079994559288025,0.0001,4.591447830200195,0.3822527527809143,2,621050368,882900992,29.020584882838037,4,7.206515789031982,2.282109498977661,-0.8950943350791931,2.0260519981384277,4.104887008666992
5,0.7094061217573752,0.4200650751590729,0.0001,4.489113807678223,0.3822527527809143,3,621050368,882900992,35.98354762695499,4,7.2854390144348145,2.5214638710021973,-1.10909104347229,2.377709150314331,5.653501033782959
