seed,domain,method,source_model,horizon,subset,n_windows,mse,mae,rmse,mape,trend_f1
2027,Health_AFR,strong_event_with_verifier,PatchTST,3,event_window,235,0.0017401864435664508,0.02870154480965055,0.041715541990563314,0.8935836291754997,0.4787234042553192
2027,Health_AFR,strong_event_with_verifier,PatchTST,3,high_volatility_window,14,0.006748078977481155,0.06894775666296482,0.0821466918231109,0.8048847565090371,0.42857142857142855
2027,Health_AFR,strong_numerical_only,TimesNet,6,event_window,235,0.00239811028647962,0.0338870842868449,0.04897050424979939,1.0215973925553323,0.4978723404255319
2027,Health_AFR,strong_numerical_only,TimesNet,6,high_volatility_window,14,0.006712772564068982,0.06844630537532448,0.08193151142307203,1.5009297178493983,0.5571428571428572
2027,Health_AFR,strong_numerical_only,PatchTST,6,event_window,235,0.0025442620348445273,0.035167864263916375,0.05044067837415083,1.1919902401334495,0.4748936170212766
2027,Health_AFR,strong_numerical_only,PatchTST,6,high_volatility_window,14,0.0072098791021374875,0.07219810803265621,0.08491100695514973,1.4650570425701122,0.5714285714285714
2027,Health_AFR,strong_raw_text_fusion,TimesNet,6,event_window,235,0.0033948396736950028,0.04203639402886496,0.05826525271287342,1.4280531496270945,0.4919148936170213
2027,Health_AFR,strong_raw_text_fusion,TimesNet,6,high_volatility_window,14,0.0073932808009232924,0.07326880799761663,0.08598418924967131,1.4090644120320337,0.5857142857142857
2027,Health_AFR,strong_raw_text_fusion,PatchTST,6,event_window,235,0.002632476701370448,0.03596694181765701,0.051307667081737875,1.24025250799968,0.48
2027,Health_AFR,strong_raw_text_fusion,PatchTST,6,high_volatility_window,14,0.007376680584486804,0.07309919091806348,0.08588760437040262,1.491931767143716,0.5428571428571428
2027,Health_AFR,strong_event_no_verifier,TimesNet,6,event_window,235,0.002884355382539936,0.03810980989769471,0.05370619501081729,1.2009357540047583,0.5004255319148936
2027,Health_AFR,strong_event_no_verifier,TimesNet,6,high_volatility_window,14,0.00794421696612795,0.07658545541510518,0.08913033695733429,1.5167721909047251,0.5857142857142857
2027,Health_AFR,strong_event_no_verifier,PatchTST,6,event_window,235,0.00260271635948488,0.035711410763534776,0.051016824278711036,1.225884630827309,0.48425531914893616
2027,Health_AFR,strong_event_no_verifier,PatchTST,6,high_volatility_window,14,0.007248476751894265,0.07232298801231775,0.08513798653887855,1.475386128266039,0.6
2027,Health_AFR,strong_event_with_verifier,TimesNet,6,event_window,235,0.0026096528094800976,0.036043910138269374,0.05108476102988148,1.2109805494058778,0.48425531914893616
2027,Health_AFR,strong_event_with_verifier,TimesNet,6,high_volatility_window,14,0.007282038679238563,0.07078969843929545,0.08533486203913711,1.3923269721744227,0.5428571428571428
2027,Health_AFR,strong_event_with_verifier,PatchTST,6,event_window,235,0.00260271635948488,0.035711410763534776,0.051016824278711036,1.225884630827309,0.48425531914893616
2027,Health_AFR,strong_event_with_verifier,PatchTST,6,high_volatility_window,14,0.007248476751894265,0.07232298801231775,0.08513798653887855,1.475386128266039,0.6
2028,Energy,strong_numerical_only,TimesNet,3,event_window,235,0.051470799840853516,0.16451346603691155,0.2268717695987174,0.05090601937850447,0.48723404255319147
2028,Energy,strong_numerical_only,TimesNet,3,high_volatility_window,77,0.11011796909822673,0.27070353815565895,0.33184027648588216,0.07920231797134732,0.4935064935064935
2028,Energy,strong_numerical_only,PatchTST,3,event_window,235,0.05121933622954906,0.1648584340481048,0.22631689338082797,0.050087817824227124,0.4808510638297872
2028,Energy,strong_numerical_only,PatchTST,3,high_volatility_window,77,0.1061684851901473,0.27339255448543665,0.32583505825823483,0.07939039358473632,0.44155844155844154
2028,Energy,strong_raw_text_fusion,TimesNet,3,event_window,235,0.056170741354702576,0.16730826459032425,0.2370036737156253,0.05149016206883195,0.4702127659574468
2028,Energy,strong_raw_text_fusion,TimesNet,3,high_volatility_window,77,0.12164813107260836,0.27679589816502165,0.34878092131395083,0.08004669369120535,0.4155844155844156
2028,Energy,strong_raw_text_fusion,PatchTST,3,event_window,235,0.05195151308013852,0.16638087296316809,0.2279287456205086,0.05055166566022625,0.4808510638297872
2028,Energy,strong_raw_text_fusion,PatchTST,3,high_volatility_window,77,0.10733315728794073,0.27501762016511067,0.32761739466631,0.07984562916547827,0.43506493506493504
2028,Energy,strong_event_no_verifier,TimesNet,3,event_window,235,0.03979743263607564,0.14440565701072097,0.1994929388125696,0.04447065412553297,0.5
2028,Energy,strong_event_no_verifier,TimesNet,3,high_volatility_window,77,0.08673416860575947,0.2411666628602263,0.29450665290576966,0.07082194894121228,0.538961038961039
2028,Energy,strong_event_no_verifier,PatchTST,3,event_window,235,0.05125809303145805,0.16432900175135187,0.22640250226412703,0.049985599649597305,0.48723404255319147
2028,Energy,strong_event_no_verifier,PatchTST,3,high_volatility_window,77,0.10628195207912342,0.2735444921435732,0.32600912882789557,0.07953007632159102,0.45454545454545453
2028,Energy,strong_event_with_verifier,TimesNet,3,event_window,235,0.040980826111078915,0.14418170688845589,0.2024372152324738,0.04411215749828326,0.5212765957446809
2028,Energy,strong_event_with_verifier,TimesNet,3,high_volatility_window,77,0.09135580968209239,0.24395554922359847,0.3022512360307107,0.07116307376544508,0.512987012987013
2028,Energy,strong_event_with_verifier,PatchTST,3,event_window,235,0.05125809303145805,0.16432900175135187,0.22640250226412703,0.049985599649597305,0.48723404255319147
2028,Energy,strong_event_with_verifier,PatchTST,3,high_volatility_window,77,0.10628195207912342,0.2735444921435732,0.32600912882789557,0.07953007632159102,0.45454545454545453
2028,Energy,strong_numerical_only,TimesNet,6,event_window,235,0.07854884379632114,0.20713172128014531,0.2802656664600949,0.06397758451119619,0.5004255319148936
2028,Energy,strong_numerical_only,TimesNet,6,high_volatility_window,76,0.15528485691465657,0.3272232862941006,0.394061996283144,0.09635569668472418,0.4763157894736842
2028,Energy,strong_numerical_only,PatchTST,6,event_window,235,0.0804984623773196,0.20507529272255323,0.283722509465357,0.06277835546028451,0.502127659574468
2028,Energy,strong_numerical_only,PatchTST,6,high_volatility_window,76,0.1646730722931415,0.33975368267611455,0.4057993005084428,0.09987313609886178,0.5026315789473684
2028,Energy,strong_raw_text_fusion,TimesNet,6,event_window,235,0.0860590869935053,0.2117965097123004,0.29335829116202816,0.06546800465452653,0.49361702127659574
2028,Energy,strong_raw_text_fusion,TimesNet,6,high_volatility_window,76,0.17471744252154398,0.3442992609843873,0.4179921560526513,0.10108408706227205,0.5026315789473684
2028,Energy,strong_raw_text_fusion,PatchTST,6,event_window,235,0.08023969534982335,0.20637808040524205,0.2832661210766712,0.06312690961889465,0.5080851063829788
2028,Energy,strong_raw_text_fusion,PatchTST,6,high_volatility_window,76,0.16259726141381503,0.33945743295184355,0.4032335073054012,0.09969762203519467,0.5078947368421053
2028,Energy,strong_event_no_verifier,TimesNet,6,event_window,235,0.06850042010987756,0.18597192011826427,0.2617258491434836,0.05742649583928544,0.48851063829787233
2028,Energy,strong_event_no_verifier,TimesNet,6,high_volatility_window,76,0.13710876369651134,0.30126356294280604,0.3702820056342346,0.08873798282141694,0.5236842105263158
2028,Energy,strong_event_no_verifier,PatchTST,6,event_window,235,0.08047668916905794,0.20678901976727423,0.283684136266126,0.06326840261269885,0.5029787234042553
2028,Energy,strong_event_no_verifier,PatchTST,6,high_volatility_window,76,0.16304297249597938,0.3400784231591643,0.4037858002654122,0.09989312310760125,0.5026315789473684
2028,Energy,strong_event_with_verifier,TimesNet,6,event_window,235,0.06775687513009908,0.1850922907497866,0.26030150812106156,0.05733531545326003,0.49617021276595746
2028,Energy,strong_event_with_verifier,TimesNet,6,high_volatility_window,76,0.1357502892235236,0.3004356878891326,0.36844306103321256,0.08890189632293387,0.5210526315789473
2028,Energy,strong_event_with_verifier,PatchTST,6,event_window,235,0.08047668916905794,0.20678901976727423,0.283684136266126,0.06326840261269885,0.5029787234042553
2028,Energy,strong_event_with_verifier,PatchTST,6,high_volatility_window,76,0.16304297249597938,0.3400784231591643,0.4037858002654122,0.09989312310760125,0.5026315789473684
2028,Health_US,strong_numerical_only,TimesNet,3,event_window,235,0.9551970951546708,0.6640365750231642,0.9773418517359578,0.2986015443392286,0.4851063829787234
2028,Health_US,strong_numerical_only,TimesNet,3,high_volatility_window,65,2.153062524970676,1.173697192240984,1.467331770585874,0.33604177784604056,0.5307692307692308
2028,Health_US,strong_numerical_only,PatchTST,3,event_window,235,1.1286254975070238,0.7033261312660596,1.0623678729644566,0.2771078362460218,0.49361702127659574
2028,Health_US,strong_numerical_only,PatchTST,3,high_volatility_window,65,2.8894076809527176,1.3924201133923653,1.6998257795882252,0.400506534284803,0.4846153846153846
2028,Health_US,strong_raw_text_fusion,TimesNet,3,event_window,235,1.3216592701248766,0.8136552416686471,1.1496344071594573,0.356556888689215,0.48936170212765956
2028,Health_US,strong_raw_text_fusion,TimesNet,3,high_volatility_window,65,2.827404823437303,1.3708823521931965,1.681488871041763,0.37602005452030673,0.4846153846153846
2028,Health_US,strong_raw_text_fusion,PatchTST,3,event_window,235,1.0973307338883642,0.699178463093778,1.0475355525653363,0.28161894087361644,0.48936170212765956
2028,Health_US,strong_raw_text_fusion,PatchTST,3,high_volatility_window,65,2.7895294207783308,1.3674900146631095,1.670188438703349,0.4015349550565912,0.47692307692307695
2028,Health_US,strong_event_no_verifier,TimesNet,3,event_window,235,1.0844643147347897,0.7074054809326821,1.0413761638979402,0.28782687858599376,0.4978723404255319
2028,Health_US,strong_event_no_verifier,TimesNet,3,high_volatility_window,65,2.7975242839456995,1.3536452210866488,1.6725801278102344,0.38881340039621365,0.5923076923076923
2028,Health_US,strong_event_no_verifier,PatchTST,3,event_window,235,1.0759736976484464,0.6911758307869553,1.037291520088951,0.2762820765519103,0.4787234042553192
2028,Health_US,strong_event_no_verifier,PatchTST,3,high_volatility_window,65,2.7557519044876164,1.358079417852255,1.6600457537331965,0.3955428203815324,0.45384615384615384
2028,Health_US,strong_event_with_verifier,TimesNet,3,event_window,235,1.0751145647196303,0.6931678780427216,1.0368773142082097,0.2817203471255324,0.5106382978723404
2028,Health_US,strong_event_with_verifier,TimesNet,3,high_volatility_window,65,2.815189280799292,1.3378738109882062,1.6778525801748174,0.39089010841505045,0.5846153846153846
2028,Health_US,strong_event_with_verifier,PatchTST,3,event_window,235,1.0759736976484464,0.6911758307869553,1.037291520088951,0.2762820765519103,0.4787234042553192
2028,Health_US,strong_event_with_verifier,PatchTST,3,high_volatility_window,65,2.7557519044876164,1.358079417852255,1.6600457537331965,0.3955428203815324,0.45384615384615384
2028,Health_US,strong_numerical_only,TimesNet,6,event_window,235,1.4168649747716833,0.8121482629302545,1.1903213745756578,0.34033923438899827,0.5072340425531915
2028,Health_US,strong_numerical_only,TimesNet,6,high_volatility_window,63,3.439604247020429,1.4923973818304677,1.8546170081772757,0.47258897985558557,0.5428571428571428
2028,Health_US,strong_numerical_only,PatchTST,6,event_window,235,1.735794554142236,0.9009022207547587,1.317495561336825,0.3606472400869606,0.4902127659574468
2028,Health_US,strong_numerical_only,PatchTST,6,high_volatility_window,63,4.333643628059932,1.7375260944719668,2.0817405285145245,0.5677368464497953,0.49523809523809526
2028,Health_US,strong_raw_text_fusion,TimesNet,6,event_window,235,1.7291761884993273,0.919611865831605,1.3149814403630673,0.38652511437648773,0.5217021276595745
2028,Health_US,strong_raw_text_fusion,TimesNet,6,high_volatility_window,63,3.8021704862663808,1.5787275074020264,1.9499155074685623,0.46787281731880653,0.5301587301587302
2028,Health_US,strong_raw_text_fusion,PatchTST,6,event_window,235,1.7386934323615801,0.8982181586695056,1.3185952496356037,0.3562621276055893,0.49361702127659574
2028,Health_US,strong_raw_text_fusion,PatchTST,6,high_volatility_window,63,4.3323292599092476,1.7334734020094391,2.0814248148586216,0.557991471663939,0.5047619047619047
2028,Health_US,strong_event_no_verifier,TimesNet,6,event_window,235,1.585493952028476,0.8720501037776893,1.2591639893312054,0.3591940999674548,0.5106382978723404
2028,Health_US,strong_event_no_verifier,TimesNet,6,high_volatility_window,63,3.866660217468058,1.6119845329769074,1.9663825206373398,0.5126513971410257,0.5015873015873016
2028,Health_US,strong_event_no_verifier,PatchTST,6,event_window,235,1.7406739118188053,0.9003852990079433,1.3193460167138888,0.3590427924930195,0.4927659574468085
2028,Health_US,strong_event_no_verifier,PatchTST,6,high_volatility_window,63,4.334733752749695,1.7352313427698045,2.0820023421575913,0.5631844276369732,0.49523809523809526
2028,Health_US,strong_event_with_verifier,TimesNet,6,event_window,235,1.6573079240102055,0.881969097658252,1.2873647206639638,0.3622474387755499,0.5089361702127659
2028,Health_US,strong_event_with_verifier,TimesNet,6,high_volatility_window,63,4.0666327380537375,1.6583360769445934,2.0165893826095926,0.5347680320106178,0.5174603174603175
2028,Health_US,strong_event_with_verifier,PatchTST,6,event_window,235,1.7406739118188053,0.9003852990079433,1.3193460167138888,0.3590427924930195,0.4927659574468085
2028,Health_US,strong_event_with_verifier,PatchTST,6,high_volatility_window,63,4.334733752749695,1.7352313427698045,2.0820023421575913,0.5631844276369732,0.49523809523809526
2028,Health_AFR,strong_numerical_only,TimesNet,3,event_window,235,0.0018759727156696714,0.030552491865695475,0.04331250068594137,1.0208638443961209,0.5127659574468085
2028,Health_AFR,strong_numerical_only,TimesNet,3,high_volatility_window,14,0.006348001305441894,0.06459628586612996,0.07967434534052911,0.7708867948438225,0.5357142857142857
2028,Health_AFR,strong_numerical_only,PatchTST,3,event_window,235,0.0019224996675781501,0.03129833800658742,0.043846318746026444,0.9918864522651134,0.48936170212765956
2028,Health_AFR,strong_numerical_only,PatchTST,3,high_volatility_window,14,0.006795006230014032,0.06882482421185289,0.08243182777310007,0.7750508447459514,0.6428571428571429
2028,Health_AFR,strong_raw_text_fusion,TimesNet,3,event_window,235,0.0025684795225373925,0.036123075571690574,0.050680168927672214,1.1425081772280152,0.4829787234042553
2028,Health_AFR,strong_raw_text_fusion,TimesNet,3,high_volatility_window,14,0.008363828757063603,0.07872965781106836,0.09145397070146054,0.8028198387565181,0.5
2028,Health_AFR,strong_raw_text_fusion,PatchTST,3,event_window,235,0.001953275966407708,0.031793127111522546,0.04419588178108576,1.0373924527538445,0.5042553191489362
2028,Health_AFR,strong_raw_text_fusion,PatchTST,3,high_volatility_window,14,0.0067810140452416005,0.06884692263390337,0.08234691278512875,0.7903848133737008,0.6428571428571429
2028,Health_AFR,strong_event_no_verifier,TimesNet,3,event_window,235,0.00205208768853232,0.031849573751092486,0.045299974487104516,1.0562016115575334,0.5255319148936171
2028,Health_AFR,strong_event_no_verifier,TimesNet,3,high_volatility_window,14,0.00660282343616824,0.0679424319061495,0.08125775923669222,0.6546184670371554,0.6428571428571429
2028,Health_AFR,strong_event_no_verifier,PatchTST,3,event_window,235,0.0019603511707310503,0.03180231343432997,0.04427585313385898,1.0367935605620648,0.48936170212765956
2028,Health_AFR,strong_event_no_verifier,PatchTST,3,high_volatility_window,14,0.006783842178580503,0.06895622513478711,0.08236408306161432,0.7877835872636232,0.5
2028,Health_AFR,strong_event_with_verifier,TimesNet,3,event_window,235,0.0022350441527004506,0.03320504481679634,0.04727625358148053,1.157416470077568,0.5
2028,Health_AFR,strong_event_with_verifier,TimesNet,3,high_volatility_window,14,0.007197806471894222,0.06993647496260348,0.08483988726945729,0.617972131883349,0.42857142857142855
2028,Health_AFR,strong_event_with_verifier,PatchTST,3,event_window,235,0.0019603511707310503,0.03180231343432997,0.04427585313385898,1.0367935605620648,0.48936170212765956
2028,Health_AFR,strong_event_with_verifier,PatchTST,3,high_volatility_window,14,0.006783842178580503,0.06895622513478711,0.08236408306161432,0.7877835872636232,0.5
2028,Health_AFR,strong_numerical_only,TimesNet,6,event_window,235,0.0025449341753168812,0.034810718553510644,0.050447340616893585,1.181817033758525,0.48
2028,Health_AFR,strong_numerical_only,TimesNet,6,high_volatility_window,14,0.006841237109046515,0.06723690141058926,0.08271177128466367,1.4641819008939774,0.6
2028,Health_AFR,strong_numerical_only,PatchTST,6,event_window,235,0.0027752922115598633,0.03734348476864398,0.05268104224063779,1.224163874683833,0.48595744680851066
2028,Health_AFR,strong_numerical_only,PatchTST,6,high_volatility_window,14,0.007175958776359554,0.07204496791209317,0.08471103101933983,1.4321792111057345,0.4857142857142857
2028,Health_AFR,strong_raw_text_fusion,TimesNet,6,event_window,235,0.0034141194297378787,0.041523651076242965,0.058430466622626576,1.3892771149510181,0.5080851063829788
2028,Health_AFR,strong_raw_text_fusion,TimesNet,6,high_volatility_window,14,0.008301639981682112,0.07701861709245436,0.09111333591567215,1.6054869080926242,0.4142857142857143
2028,Health_AFR,strong_raw_text_fusion,PatchTST,6,event_window,235,0.0027749512868699994,0.03729972417453132,0.05267780639766618,1.2185401973372658,0.48851063829787233
2028,Health_AFR,strong_raw_text_fusion,PatchTST,6,high_volatility_window,14,0.007178111723424189,0.07205576593211542,0.08472373766202827,1.4286812646827922,0.4714285714285714
2028,Health_AFR,strong_event_no_verifier,TimesNet,6,event_window,235,0.0032837526913247514,0.041209002159179206,0.05730403730388245,1.3781456661458336,0.4570212765957447
2028,Health_AFR,strong_event_no_verifier,TimesNet,6,high_volatility_window,14,0.007849605500845513,0.07586924316516767,0.08859799941785093,1.4654893968729967,0.5142857142857142
2028,Health_AFR,strong_event_no_verifier,PatchTST,6,event_window,235,0.002819305500280719,0.037814007166125777,0.05309713269359014,1.2626798063721614,0.4825531914893617
2028,Health_AFR,strong_event_no_verifier,PatchTST,6,high_volatility_window,14,0.0073334519335145395,0.07276341453793325,0.08563557633083659,1.4732838526992988,0.4714285714285714
2028,Health_AFR,strong_event_with_verifier,TimesNet,6,event_window,235,0.003277432619633588,0.041296429277219354,0.05724886566241805,1.4162896568157615,0.4570212765957447
2028,Health_AFR,strong_event_with_verifier,TimesNet,6,high_volatility_window,14,0.008334358159640528,0.07810455659914407,0.09129270594982125,1.4534514771632003,0.5285714285714286
2028,Health_AFR,strong_event_with_verifier,PatchTST,6,event_window,235,0.002819305500280719,0.037814007166125777,0.05309713269359014,1.2626798063721614,0.4825531914893617
2028,Health_AFR,strong_event_with_verifier,PatchTST,6,high_volatility_window,14,0.0073334519335145395,0.07276341453793325,0.08563557633083659,1.4732838526992988,0.4714285714285714
